Age,Avg Monthly GB Download,Avg Monthly Long Distance Charges,ChurnIndicator,Churn Category,Churn Reason,Churn Score,City,CLTV,Contract,Country,CustomerID,Customer Status,Dependents,Device Protection Plan,Gender,Internet Service,Internet Type,Lat Long,Latitude,Longitude,Married,MonthlyCharges,Multiple Lines,Number of Dependents,Number of Referrals,Offer,Online Backup,Online Security,Paperless Billing,Partner,Payment Method,Phone Service,Population,Premium Tech Support,Quarter,Referred a Friend,Satisfaction Score,Senior Citizen,State,Streaming Movies,Streaming Music,Streaming TV,Tenure in Months,Total Charges,Total Extra Data Charges,Total Long Distance Charges,Total Refunds,Total Revenue,Under 30,Unlimited Data,Zip Code,CallDuration,DataUsage,Location,ServicePlan,Complaints,Tenure,SessionCount,CongestionRisk,Cost,Profit,ChurnLabel
78,17,28.71,1,Other,Deceased,77,Irvine,5721,Month-to-Month,United States,0196-VULGZ,Churned,0,0,Female,1,Fiber Optic,"33.716136, -117.752574",33.716136,-117.752574,1,84.35,1,0,1,Unknown,0,0,1,1,Bank Withdrawal,1,26419,0,Q3,1,3,1,California,1,0,0,6,474.9,0,172.26,0.0,647.16,0,1,92620,3822,43.600513,Bhaktapur,Month-to-Month,6,43,3,High,141.84077018737793,-57.49077018737793,1.0
47,16,38.92,0,Unknown,Unknown,49,Scotts Valley,5629,One Year,United States,0197-PNKNK,Stayed,1,1,Female,1,Fiber Optic,"37.070177, -122.010077",37.070177,-122.010077,1,84.45,1,1,7,Unknown,0,1,0,1,Bank Withdrawal,1,14574,0,Q3,1,3,0,California,0,0,0,69,5848.6,40,2685.48,0.0,8574.08,0,0,95066,2303,43.650517,Bhaktapur,One Year,6,43,3,High,111.53577476501465,-27.085774765014648,0.0
68,20,10.45,0,Unknown,Unknown,69,Salida,4861,Two Year,United States,0201-MIBOL,Stayed,0,0,Female,1,Fiber Optic,"37.713152, -121.08739",37.713152,-121.08739,0,102.4,1,0,0,Unknown,0,1,1,0,Bank Withdrawal,1,12466,0,Q3,0,3,1,California,1,1,1,66,6471.85,0,689.7,0.0,7161.55,0,1,95368,3332,52.625515,Bhaktapur,Two Year,6,43,3,High,145.57827247619628,-43.17827247619627,0.0
62,0,5.57,1,Price,Long distance charges,79,Atherton,3779,One Year,United States,0203-HHYIJ,Churned,0,0,Male,0,Fiber Optic,"37.454924, -122.203168",37.454924,-122.203168,0,25.3,1,0,0,Offer C,0,0,0,0,Bank Withdrawal,1,6876,0,Q3,0,3,0,California,0,0,0,25,676.35,0,139.25,0.0,815.6,0,0,94027,3038,14.075515,Bhaktapur,One Year,6,43,3,High,81.87327219009399,-56.57327219009399,1.0
54,7,22.39,1,Competitor,Competitor made better offer,84,Daly City,2122,Month-to-Month,United States,0207-MDKNV,Churned,0,1,Female,1,Fiber Optic,"37.691561, -122.445202",37.691561,-122.445202,0,105.1,0,0,0,Unknown,0,1,0,0,Bank Withdrawal,1,47453,1,Q3,0,1,0,California,1,1,1,15,1582.75,0,335.85,0.0,1918.6,0,1,94014,2646,53.975513,Bhaktapur,Month-to-Month,6,43,3,High,133.88327018737795,-28.78327018737795,1.0
51,22,0.0,0,Unknown,Unknown,73,Berkeley,2875,Month-to-Month,United States,0212-ISBBF,Stayed,0,0,Female,1,Cable,"37.858898, -122.240512",37.858898,-122.240512,0,50.35,0,0,0,Unknown,1,0,1,0,Bank Withdrawal,0,12448,0,Q3,0,3,0,California,1,1,1,22,1098.85,0,0.0,0.0,1098.85,0,1,94705,2499,26.600515,Bhaktapur,Month-to-Month,6,43,3,High,89.88077304840088,-39.53077304840088,0.0
52,20,24.73,0,Unknown,Unknown,66,Garden Grove,5393,Month-to-Month,United States,0215-BQKGS,Stayed,0,1,Male,1,Fiber Optic,"33.766476, -117.969795",33.766476,-117.969795,0,84.3,0,0,0,Offer C,1,1,1,0,Credit Card,1,23481,0,Q3,0,4,0,California,0,0,0,30,2438.6,130,741.9,0.0,3310.5,0,0,92844,2548,43.575516,Bhaktapur,Month-to-Month,6,43,3,High,116.32327362060548,-32.02327362060548,0.0
22,59,28.34,0,Unknown,Unknown,37,Indio,5876,One Year,United States,0218-QNVAS,Stayed,1,0,Male,1,Fiber Optic,"33.752938, -116.230055",33.752938,-116.230055,1,100.55,1,1,1,Offer A,1,0,0,1,Bank Withdrawal,1,2743,0,Q3,1,5,0,California,1,1,1,71,7113.75,0,2012.14,16.99,9108.9,1,1,92203,1078,51.700516,Bhaktapur,One Year,6,43,3,High,99.11077362060547,1.4392263793945261,0.0
33,0,9.81,0,Unknown,Unknown,74,Oxnard,4006,One Year,United States,0219-QAERP,Stayed,0,0,Male,0,Fiber Optic,"34.156629, -119.117218",34.156629,-119.117218,1,19.8,0,0,2,Unknown,0,0,0,1,Credit Card,1,77791,0,Q3,1,5,0,California,0,0,0,30,576.65,0,294.3,0.0,870.95,0,0,93033,1617,11.325515,Bhaktapur,One Year,6,43,3,High,49.328272190094,-29.528272190093997,0.0
26,19,28.77,1,Competitor,Competitor made better offer,73,San Diego,4939,Month-to-Month,United States,0219-YTZUE,Churned,0,1,Male,1,Fiber Optic,"32.85723, -117.209769",32.85723,-117.209774,1,84.8,1,0,5,Offer E,1,0,1,1,Bank Withdrawal,1,34902,0,Q3,1,3,0,California,0,1,0,4,371.9,0,115.08,0.0,486.98,1,1,92122,1274,43.825516,Bhaktapur,Month-to-Month,6,43,3,High,91.21827362060547,-6.418273620605476,1.0
58,28,14.14,1,Competitor,Competitor made better offer,67,Escondido,3273,Month-to-Month,United States,0220-EBGCE,Churned,0,1,Male,1,Fiber Optic,"33.141265, -116.967221",33.141265,-116.967221,0,85.85,0,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,48690,0,Q3,0,1,0,California,1,1,0,2,167.3,0,28.28,0.0,195.58,0,1,92027,2842,44.350513,Bhaktapur,Month-to-Month,6,43,3,High,123.36577018737793,-37.51577018737794,1.0
69,19,0.0,0,Unknown,Unknown,67,Sacramento,4865,Two Year,United States,0222-CNVPT,Stayed,0,0,Male,1,DSL,"38.53508, -121.444144",38.53508,-121.444144,0,48.8,0,0,0,Offer B,0,1,1,0,Credit Card,0,37031,0,Q3,0,3,1,California,1,1,1,52,2555.05,0,0.0,0.0,2555.05,0,1,95820,3381,25.825514,Bhaktapur,Two Year,6,43,3,High,106.35827075958252,-57.55827075958253,0.0
30,0,2.87,0,Unknown,Unknown,32,Turlock,3899,Two Year,United States,0224-NIJLP,Stayed,1,0,Male,0,Fiber Optic,"37.474396, -120.875917",37.474396,-120.875917,1,20.15,0,3,1,Offer E,0,0,0,1,Credit Card,1,40545,0,Q3,1,4,0,California,0,0,0,8,165.5,0,22.96,0.0,188.46,0,0,95380,1470,11.500515,Bhaktapur,Two Year,6,43,3,High,46.650772476196295,-26.500772476196296,0.0
73,22,23.91,0,Unknown,Unknown,44,Calexico,3805,One Year,United States,0224-RLWWD,Joined,0,0,Female,1,Cable,"32.690654, -115.431225",32.690654,-115.431225,0,44.3,0,0,0,Offer E,0,0,1,0,Bank Withdrawal,1,27804,0,Q3,0,3,1,California,0,0,0,2,89.3,0,47.82,0.0,137.12,0,1,92231,3577,23.575514,Bhaktapur,One Year,6,43,3,High,106.90327075958253,-62.60327075958253,0.0
53,13,3.66,0,Unknown,Unknown,32,Clovis,4262,Two Year,United States,0229-LFJAF,Stayed,0,1,Male,1,DSL,"36.917652, -119.593757",36.917652,-119.593757,0,69.65,1,0,0,Offer A,1,1,0,0,Bank Withdrawal,1,46858,1,Q3,0,5,0,California,0,0,0,72,4908.25,0,263.52,0.0,5171.77,0,1,93611,2597,36.250515,Bhaktapur,Two Year,6,43,3,High,106.31577247619629,-36.66577247619628,0.0
76,7,0.0,0,Unknown,Unknown,48,Hyampom,5089,One Year,United States,0230-UBYPQ,Stayed,0,0,Male,1,DSL,"40.648024, -123.465088",40.648024,-123.465088,1,36.1,0,0,2,Offer B,0,1,0,1,Bank Withdrawal,0,268,1,Q3,1,3,1,California,0,0,0,63,2298.9,0,0.0,0.0,2298.9,0,1,96046,3724,19.475515,Bhaktapur,One Year,6,43,3,High,103.69327304840088,-67.59327304840087,0.0
38,29,0.0,0,Unknown,Unknown,77,Woodland Hills,5500,Two Year,United States,0230-WEQUW,Stayed,0,1,Male,1,DSL,"34.153733, -118.593408",34.153733,-118.593408,1,56.6,0,0,1,Unknown,1,1,1,1,Bank Withdrawal,0,25988,1,Q3,1,4,0,California,0,0,1,66,3789.2,0,0.0,0.0,3789.2,0,1,91364,1862,29.725515,Bhaktapur,Two Year,6,43,3,High,81.82827304840089,-25.228273048400887,0.0
43,22,0.0,0,Unknown,Unknown,21,Tulare,5269,One Year,United States,0234-TEVTT,Stayed,1,1,Female,1,DSL,"36.185471, -119.375243",36.185471,-119.375243,1,45.0,0,3,3,Unknown,0,1,0,1,Credit Card,0,56101,0,Q3,1,3,0,California,1,1,0,48,2196.3,0,0.0,0.0,2196.3,0,1,93274,2107,23.925514,Bhaktapur,One Year,6,43,3,High,78.02827133178711,-33.02827133178711,0.0
45,4,33.34,1,Other,Moved,86,Buellton,3967,Month-to-Month,United States,0235-KGSLC,Churned,0,1,Female,1,Fiber Optic,"34.631362, -120.238218",34.631362,-120.238218,0,85.55,0,0,0,Offer E,0,0,1,0,Credit Card,1,4644,0,Q3,0,2,0,California,0,0,1,1,85.55,0,33.34,0.0,118.89,0,1,93427,2205,44.200516,Bhaktapur,Month-to-Month,6,43,3,High,110.40077362060546,-24.850773620605466,1.0
49,15,48.93,1,Competitor,Competitor had better devices,77,Palmdale,5264,Month-to-Month,United States,0236-HFWSV,Churned,0,0,Male,1,Fiber Optic,"34.557711, -118.029441",34.557711,-118.029441,0,93.35,1,0,0,Unknown,0,0,1,0,Bank Withdrawal,1,25370,0,Q3,0,1,0,California,1,1,1,15,1444.65,0,733.95,0.0,2178.6,0,1,93552,2401,48.100513,Bhaktapur,Month-to-Month,6,43,3,High,120.17077018737794,-26.820770187377946,1.0
62,13,34.57,0,Unknown,Unknown,21,Midway City,4676,Month-to-Month,United States,0237-YFUTL,Stayed,0,0,Female,1,Fiber Optic,"33.744439, -117.98588",33.744439,-117.98588,1,109.65,1,0,4,Offer B,1,1,1,1,Bank Withdrawal,1,8660,1,Q3,1,3,0,California,1,1,1,50,5405.8,0,1728.5,0.0,7134.3,0,1,92655,3038,56.250515,Bhaktapur,Month-to-Month,6,43,3,High,145.13577247619628,-35.485772476196274,0.0
25,30,33.75,0,Unknown,Unknown,50,Folsom,4193,Two Year,United States,0238-WHBIQ,Stayed,1,1,Male,1,Cable,"38.672638, -121.147403",38.672638,-121.147403,1,89.7,1,1,10,Offer A,1,1,0,1,Credit Card,1,51855,1,Q3,1,3,0,California,1,1,1,72,6339.3,0,2430.0,0.0,8769.3,1,1,95630,1225,46.275517,Bhaktapur,Two Year,6,43,3,High,93.91327476501465,-4.213274765014646,0.0
19,51,29.13,0,Unknown,Unknown,57,Lake Elsinore,5617,Month-to-Month,United States,0248-IPDFW,Joined,0,0,Female,1,Cable,"33.655421, -117.391751",33.655421,-117.391751,0,50.1,1,0,0,Unknown,0,0,1,0,Bank Withdrawal,1,38519,0,Q3,0,4,0,California,0,0,0,1,50.1,0,29.13,0.0,79.23,1,1,92530,931,26.475515,Bhaktapur,Month-to-Month,6,43,3,High,58.33327304840088,-8.233273048400882,0.0
44,27,8.94,0,Unknown,Unknown,50,Los Angeles,3246,Two Year,United States,0253-ZTEOB,Stayed,1,0,Female,1,DSL,"34.076259, -118.310715",34.076259,-118.310715,1,79.65,1,1,5,Unknown,1,0,0,1,Bank Withdrawal,1,67852,1,Q3,1,4,0,California,1,1,1,48,3870.3,0,429.12,0.0,4299.42,0,1,90004,2156,41.250515,Bhaktapur,Two Year,6,43,3,High,104.9957724761963,-25.345772476196288,0.0
19,73,41.91,0,Unknown,Unknown,37,Downey,5234,Two Year,United States,0254-FNMCI,Stayed,0,1,Female,1,Fiber Optic,"33.940884, -118.128628",33.940884,-118.128628,0,109.9,0,0,0,Unknown,1,1,1,0,Bank Withdrawal,1,40152,1,Q3,0,4,0,California,1,1,1,72,7624.2,0,3017.52,0.0,10641.72,1,1,90241,931,56.375515,Bhaktapur,Two Year,6,43,3,High,103.1832724761963,6.716727523803712,0.0
64,24,41.34,0,Unknown,Unknown,64,Bodega Bay,4628,One Year,United States,0254-KCJGT,Stayed,0,1,Male,1,Cable,"38.377165, -123.037957",38.377165,-123.037957,1,81.4,1,0,6,Offer B,1,1,1,1,Credit Card,1,1785,1,Q3,1,4,0,California,1,1,0,52,4354.45,0,2149.68,0.0,6504.13,0,1,94923,3136,42.125515,Bhaktapur,One Year,6,43,3,High,125.90827247619629,-44.50827247619628,0.0
44,28,46.9,0,Unknown,Unknown,51,Challenge,5122,One Year,United States,0254-WWRKD,Stayed,1,0,Female,1,Cable,"39.461768, -121.195825",39.461768,-121.195825,1,50.55,0,3,1,Offer A,1,0,0,1,Credit Card,1,262,0,Q3,1,5,0,California,0,0,0,67,3431.75,0,3142.3,0.0,6574.05,0,1,95925,2156,26.700514,Bhaktapur,One Year,6,43,3,High,83.17077075958252,-32.62077075958253,0.0
29,51,33.28,0,Unknown,Unknown,74,Santa Clara,5442,Month-to-Month,United States,0257-KXZGU,Stayed,1,1,Female,1,DSL,"37.348129, -121.98469",37.348129,-121.98469,1,62.45,1,1,9,Offer C,1,0,0,1,Bank Withdrawal,1,52986,0,Q3,1,3,0,California,0,1,0,32,2045.55,0,1064.96,0.0,3110.51,1,1,95051,1421,32.650517,Bhaktapur,Month-to-Month,6,43,3,High,77.39577476501465,-14.945774765014647,0.0
80,25,7.02,1,Attitude,Attitude of support person,91,Perris,4517,Month-to-Month,United States,0257-ZESQC,Churned,0,0,Female,1,Cable,"33.828289, -117.201666",33.828289,-117.201666,1,75.2,0,0,2,Unknown,0,1,1,1,Bank Withdrawal,1,26357,0,Q3,1,1,1,California,0,0,0,27,1929.35,0,189.54,0.0,2118.89,0,1,92571,3920,39.025517,Bhaktapur,Month-to-Month,6,43,3,High,136.93827476501465,-61.73827476501465,1.0
50,11,35.49,1,Competitor,Competitor made better offer,65,San Dimas,3585,Month-to-Month,United States,0260-ZDLGK,Churned,1,1,Female,1,Cable,"34.102119, -117.815532",34.102119,-117.815532,0,72.9,0,2,0,Unknown,0,0,1,0,Credit Card,1,33878,1,Q3,0,1,0,California,1,1,1,9,651.4,0,319.41,0.0,970.81,0,1,91773,2450,37.875515,Bhaktapur,Month-to-Month,6,43,3,High,105.81327247619629,-32.91327247619628,1.0
53,28,44.49,0,Unknown,Unknown,60,Rescue,4022,Two Year,United States,0263-FJTQO,Stayed,1,0,Male,1,Cable,"38.724322, -120.991237",38.724322,-120.991237,1,70.5,1,2,10,Offer B,0,1,1,1,Credit Card,1,3815,1,Q3,1,4,0,California,0,0,1,50,3486.65,0,2224.5,0.0,5711.15,0,1,95672,2597,36.675514,Bhaktapur,Two Year,6,43,3,High,106.9532713317871,-36.45327133178711,0.0
76,10,47.34,1,Attitude,Attitude of support person,69,San Diego,4105,Month-to-Month,United States,0265-EDXBD,Churned,0,0,Male,1,Fiber Optic,"32.85723, -117.209757",32.85723,-117.209774,1,74.9,1,0,2,Offer C,0,0,1,1,Bank Withdrawal,1,34902,0,Q3,1,2,1,California,0,0,0,32,2303.35,0,1514.88,0.0,3818.23,0,1,92122,3724,38.875515,Bhaktapur,Month-to-Month,6,43,3,High,132.7932724761963,-57.8932724761963,1.0
57,76,27.27,0,Unknown,Unknown,72,Lotus,3337,Month-to-Month,United States,0265-PSUAE,Stayed,1,1,Female,1,Fiber Optic,"38.815515, -120.916997",38.815515,-120.916997,1,100.7,0,3,10,Offer D,0,1,0,1,Bank Withdrawal,1,485,0,Q3,1,4,0,California,1,1,1,16,1522.7,0,436.32,0.0,1959.02,0,1,95651,2793,51.775517,Bhaktapur,Month-to-Month,6,43,3,High,133.52327476501466,-32.82327476501466,0.0
43,13,15.94,0,Unknown,Unknown,70,Lompoc,5879,Two Year,United States,0266-GMEAO,Stayed,1,1,Male,1,Fiber Optic,"34.601055, -120.382917",34.601055,-120.382917,1,114.3,1,1,1,Unknown,1,1,1,1,Credit Card,1,51737,1,Q3,1,3,0,California,1,1,1,72,8058.55,0,1147.68,0.0,9206.23,0,1,93436,2107,58.575516,Bhaktapur,Two Year,6,43,3,High,130.00327362060546,-15.703273620605458,0.0
21,47,0.0,0,Unknown,Unknown,76,Los Angeles,3332,Month-to-Month,United States,0274-JKUJR,Stayed,1,1,Male,1,Cable,"33.994524, -118.149953",33.994524,-118.149953,1,58.85,0,2,9,Offer E,1,1,0,1,Credit Card,0,9805,0,Q3,1,3,0,California,1,1,1,7,465.7,0,0.0,0.0,465.7,1,1,90040,1029,30.850515,Bhaktapur,Month-to-Month,6,43,3,High,66.85577304840088,-8.005773048400876,0.0
49,57,1.56,0,Unknown,Unknown,62,Harbor City,4854,Month-to-Month,United States,0277-BKSQP,Stayed,1,0,Male,1,DSL,"33.798266, -118.300237",33.798266,-118.300237,1,54.4,0,3,10,Offer E,0,0,1,1,Bank Withdrawal,1,24660,0,Q3,1,4,0,California,0,0,1,8,475.1,0,12.48,0.0,487.58,0,1,90710,2401,28.625515,Bhaktapur,Month-to-Month,6,43,3,High,90.9582724761963,-36.5582724761963,0.0
33,23,0.0,0,Unknown,Unknown,30,San Francisco,4652,Two Year,United States,0277-ORXQS,Stayed,1,0,Male,1,Cable,"37.791998, -122.408653",37.791998,-122.408653,1,50.55,0,4,9,Offer A,0,0,0,1,Bank Withdrawal,0,13723,1,Q3,1,4,0,California,1,1,1,66,3364.55,110,0.0,0.0,3474.55,0,0,94108,1617,26.700514,Bhaktapur,Two Year,6,43,3,High,72.39077075958252,-21.840770759582526,0.0
30,0,34.26,1,Attitude,Attitude of support person,66,Inglewood,2604,Month-to-Month,United States,0278-YXOOG,Churned,0,0,Male,0,Fiber Optic,"33.956445, -118.358634",33.956445,-118.358634,0,21.05,0,0,0,Offer E,0,0,0,0,Credit Card,1,37527,0,Q3,0,3,0,California,0,0,0,5,113.85,0,171.3,0.0,285.15,0,0,90301,1470,11.950515,Bhaktapur,Month-to-Month,6,43,3,High,47.325772190094,-26.275772190094,1.0
38,11,44.33,1,Competitor,Competitor had better devices,89,Los Angeles,5340,Month-to-Month,United States,0280-XJGEX,Churned,1,1,Male,1,Fiber Optic,"34.039224, -118.266293",34.039224,-118.266293,0,103.7,1,1,0,Unknown,1,0,1,0,Bank Withdrawal,1,15140,0,Q3,0,1,0,California,1,1,1,49,5036.3,0,2172.17,0.0,7208.47,0,1,90015,1862,53.275517,Bhaktapur,Month-to-Month,6,43,3,High,117.15327476501466,-13.453274765014655,1.0
56,0,38.36,0,Unknown,Unknown,74,Pescadero,5151,Two Year,United States,0281-CNTZX,Stayed,0,0,Male,0,Fiber Optic,"37.22565, -122.297533",37.22565,-122.297533,1,19.95,0,0,2,Offer B,0,0,1,1,Bank Withdrawal,1,2055,0,Q3,1,3,0,California,0,0,0,63,1234.8,0,2416.68,0.0,3651.48,0,0,94060,2744,11.400515,Bhaktapur,Two Year,6,43,3,High,71.9807719039917,-52.03077190399169,0.0
70,14,0.0,0,Unknown,Unknown,75,Aromas,3353,Month-to-Month,United States,0282-NVSJS,Stayed,1,0,Female,1,DSL,"36.878364, -121.629781",36.878364,-121.629781,1,29.3,0,1,1,Offer D,0,0,1,1,Mailed Check,0,3373,1,Q3,1,4,1,California,0,0,0,12,355.9,0,0.0,0.0,355.9,0,1,95004,3430,16.075514,Bhaktapur,Month-to-Month,6,43,3,High,92.71327075958253,-63.41327075958253,0.0
57,20,44.81,0,Unknown,Unknown,34,Parlier,3463,Month-to-Month,United States,0289-IVARM,Stayed,0,1,Female,1,DSL,"36.622237, -119.521126",36.622237,-119.521126,0,60.55,0,0,0,Unknown,1,1,0,0,Bank Withdrawal,1,12587,0,Q3,0,4,0,California,0,0,0,35,1982.6,0,1568.35,0.0,3550.95,0,1,93648,2793,31.700514,Bhaktapur,Month-to-Month,6,43,3,High,103.41077075958252,-42.86077075958252,0.0
35,17,0.0,0,Unknown,Unknown,47,Berry Creek,5396,Two Year,United States,0298-XACET,Stayed,1,1,Male,1,DSL,"39.657228, -121.37778",39.657228,-121.37778,1,50.2,0,2,1,Unknown,1,0,0,1,Credit Card,0,1279,1,Q3,1,4,0,California,0,0,1,52,2554.0,0,0.0,27.01,2526.99,0,1,95916,1715,26.525515,Bhaktapur,Two Year,6,43,3,High,74.08827190399171,-23.888271903991708,0.0
61,22,0.0,0,Unknown,Unknown,32,Fulton,6107,Two Year,United States,0301-FIDRB,Stayed,1,1,Female,1,DSL,"38.493888, -122.777141",38.493888,-122.777141,1,63.8,0,3,8,Unknown,1,1,1,1,Bank Withdrawal,0,476,1,Q3,1,4,0,California,1,1,1,72,4684.3,0,0.0,0.0,4684.3,0,1,95439,2989,33.325516,Bhaktapur,Two Year,6,43,3,High,109.76827362060547,-45.96827362060547,0.0
50,0,14.91,0,Unknown,Unknown,20,Capitola,3398,Two Year,United States,0301-KOBTQ,Stayed,0,0,Male,0,Fiber Optic,"36.977025, -121.952864",36.977025,-121.952864,0,20.05,0,0,0,Unknown,0,0,1,0,Bank Withdrawal,1,9673,0,Q3,0,5,0,California,0,0,0,32,614.45,0,477.12,9.73,1081.84,0,0,95010,2450,11.450515,Bhaktapur,Two Year,6,43,3,High,66.175772190094,-46.125772190094,0.0
35,30,37.55,0,Unknown,Unknown,57,Claremont,5043,One Year,United States,0303-UNCIP,Stayed,0,1,Male,1,DSL,"34.127621, -117.717863",34.127621,-117.717863,0,65.0,1,0,0,Offer B,0,0,0,0,Mailed Check,1,34716,0,Q3,0,4,0,California,1,1,0,41,2531.8,140,1539.55,0.0,4211.35,0,0,91711,1715,33.925514,Bhaktapur,One Year,6,43,3,High,85.18827133178712,-20.18827133178712,0.0
61,11,31.09,1,Competitor,Competitor made better offer,66,Fallbrook,4192,Month-to-Month,United States,0306-JAELE,Churned,0,0,Male,1,Fiber Optic,"33.362575, -117.299644",33.362575,-117.299644,0,96.1,0,0,0,Unknown,0,0,1,0,Bank Withdrawal,1,42239,1,Q3,0,1,0,California,1,1,1,5,453.4,0,155.45,0.0,608.85,0,1,92028,2989,49.475513,Bhaktapur,Month-to-Month,6,43,3,High,133.99327018737793,-37.89327018737794,1.0
62,0,41.51,0,Unknown,Unknown,60,San Francisco,4336,One Year,United States,0307-BCOPK,Stayed,0,0,Female,0,Fiber Optic,"37.721052, -122.413573",37.721052,-122.413573,0,19.05,0,0,0,Offer D,0,0,0,0,Credit Card,1,40137,0,Q3,0,5,0,California,0,0,0,16,326.65,0,664.16,0.0,990.81,0,0,94134,3038,10.950515,Bhaktapur,One Year,6,43,3,High,77.18577219009399,-58.13577219009399,0.0
80,9,6.1,0,Unknown,Unknown,54,San Diego,4921,One Year,United States,0308-GIQJT,Stayed,0,0,Male,1,Fiber Optic,"32.886925, -117.152162",32.886925,-117.152162,0,105.75,1,0,0,Unknown,1,0,0,0,Bank Withdrawal,1,74232,1,Q3,0,4,1,California,1,0,1,71,7382.85,0,433.1,0.0,7815.95,0,1,92126,3920,54.300514,Bhaktapur,One Year,6,43,3,High,159.85077133178712,-54.100771331787115,0.0
23,59,0.0,0,Unknown,Unknown,62,Santa Ana,2133,One Year,United States,0308-IVGOK,Stayed,0,1,Female,1,DSL,"33.748635, -117.906125",33.748635,-117.906125,0,40.4,0,0,0,Unknown,1,0,1,0,Credit Card,0,70011,1,Q3,0,5,0,California,0,0,0,11,422.6,0,0.0,0.0,422.6,1,1,92703,1127,21.625515,Bhaktapur,One Year,6,43,3,High,54.97827247619629,-14.57827247619629,0.0
50,6,23.06,0,Unknown,Unknown,28,Darwin,5643,One Year,United States,0310-SUCIN,Stayed,0,1,Female,1,Cable,"36.319181, -117.593053",36.319181,-117.593053,1,84.8,0,0,2,Unknown,1,1,1,1,Bank Withdrawal,1,64,1,Q3,1,3,0,California,1,1,1,71,6046.1,0,1637.26,0.0,7683.36,0,1,93522,2450,43.825516,Bhaktapur,One Year,6,43,3,High,114.73827362060547,-29.93827362060547,0.0
56,0,40.74,0,Unknown,Unknown,63,San Bernardino,2788,Month-to-Month,United States,0310-VQXAM,Stayed,0,0,Male,0,Fiber Optic,"34.183286, -117.221722",34.183286,-117.221722,0,19.85,0,0,0,Unknown,0,0,0,0,Credit Card,1,53636,0,Q3,0,3,0,California,0,0,0,9,178.8,0,366.66,0.0,545.46,0,0,92404,2744,11.350514,Bhaktapur,Month-to-Month,6,43,3,High,71.9057716178894,-52.0557716178894,0.0
63,8,39.16,0,Unknown,Unknown,60,Garberville,3672,Month-to-Month,United States,0311-QYWSS,Stayed,0,0,Female,1,DSL,"40.057784, -123.679461",40.057784,-123.679461,0,49.45,0,0,0,Unknown,0,1,1,0,Bank Withdrawal,1,2423,0,Q3,0,3,0,California,0,0,0,6,314.6,0,234.96,0.0,549.56,0,1,95542,3087,26.150515,Bhaktapur,Month-to-Month,6,43,3,High,100.96577190399171,-51.515771903991705,0.0
58,22,38.09,1,Dissatisfaction,Service dissatisfaction,82,Long Beach,4910,Month-to-Month,United States,0311-UNPFF,Churned,0,0,Female,1,Fiber Optic,"33.830099, -118.182239",33.830099,-118.182239,0,88.8,0,0,0,Unknown,0,0,1,0,Bank Withdrawal,1,31556,0,Q3,0,2,0,California,1,1,1,26,2274.35,50,990.34,0.0,3314.69,0,0,90807,2842,45.825516,Bhaktapur,Month-to-Month,6,43,3,High,125.57827362060547,-36.778273620605475,1.0
54,15,30.57,0,Unknown,Unknown,60,El Dorado Hills,4924,Month-to-Month,United States,0315-LVCRK,Stayed,0,1,Male,1,Fiber Optic,"38.684437, -121.055634",38.684437,-121.055634,0,84.8,0,0,0,Unknown,0,0,0,0,Bank Withdrawal,1,22028,0,Q3,0,4,0,California,1,1,0,11,888.75,0,336.27,0.0,1225.02,0,1,95762,2646,43.825516,Bhaktapur,Month-to-Month,6,43,3,High,118.65827362060547,-33.85827362060547,0.0
31,0,2.82,0,Unknown,Unknown,37,Malibu,5422,Two Year,United States,0318-ZOPWS,Stayed,0,0,Female,0,Fiber Optic,"34.074572, -118.831181",34.074572,-118.831181,1,20.15,0,0,10,Unknown,0,0,1,1,Bank Withdrawal,1,19630,0,Q3,1,5,0,California,0,0,0,49,973.35,0,138.18,0.0,1111.53,0,0,90265,1519,11.500515,Bhaktapur,Two Year,6,43,3,High,47.630772476196285,-27.480772476196286,0.0
25,51,11.47,0,Unknown,Unknown,52,Santa Rosa,3654,Month-to-Month,United States,0319-QZTCO,Joined,1,0,Female,1,DSL,"38.460517, -122.790335",38.460517,-122.790335,1,58.7,0,2,9,Offer E,1,0,1,1,Credit Card,1,36125,0,Q3,1,3,0,California,0,0,1,3,168.6,0,34.41,0.0,203.01,1,1,95401,1225,30.775515,Bhaktapur,Month-to-Month,6,43,3,High,70.6632719039917,-11.963271903991696,0.0
46,13,43.57,0,Unknown,Unknown,23,Riverdale,4754,Two Year,United States,0320-DWVTU,Stayed,0,1,Female,1,Fiber Optic,"36.452211, -119.94575",36.452211,-119.94575,0,99.5,0,0,0,Offer B,1,1,0,0,Credit Card,1,5729,1,Q3,0,3,0,California,1,1,0,53,5424.25,0,2309.21,0.0,7733.46,0,1,93656,2254,51.175514,Bhaktapur,Two Year,6,43,3,High,121.84327133178711,-22.343271331787108,0.0
